Id,SE,Label,Weighted In-Degree,Authority,Hub,PageRank
5114,111, Hery R.,0,0,0.0001770538,0
5115,101, Annan,0,0,0,0
5116,101, OJW,0,0,0,0
5117,101, Adam Eberlin,0,0,0,0
5118,1, jackohug,0,0,0,0
5120,1, mip,0,0,0,0
5121,101, jamesc,0,0,0,0
5122,31, loops,0,0,0.0001770538,0
5123,1, user1701030,0,0,0,0
5126,101, Matt,0,0,0,0
5127,1, Delta,0,0,0,0
5128,58, Raven Blackwolf,0,0,0.0001770538,0
5129,121, John F. Miller,0,0,0.0001770538,0
5131,101, xoebus,0,0,0,0
5132,101, PiotrNycz,0,0,0,0
5133,7, Baris CUHADAR,-1,0.0001631055,0,9.32559382966837E-005
5134,101, Chris Patterson,0,0,0,0
5135,1, asy72f,0,0,0,0
5136,41, maskachka,4,0.0001631055,0,0.0001307299
5137,1, Ricardo Escobar Montecinos,0,0,0,0
5138,101, Bruno Polaco,0,0,0,0
5139,1, user1704624,0,0,0,0
5140,1, Pascal,0,0,0,0
5142,48, user978479,0,0.0001631055,0.0003541076,9.80712667238772E-005
5143,1, adam,-3,0.0001631055,0,8.87366419204211E-005
5144,111, Jeff Ferland,1,0.0002446583,0,0.0001006454
5146,101, Steven Robbins,0,0,0,0
5147,101, Paul McCaskie,0,0,0,0
5148,101, duggiefresh,0,0,0,0
5149,101, smarinov,0,0,0,0
5150,101, HasT,0,0,0,0
5151,1, tvandenbrande,0,0,0,0
5152,1, JoshK,0,0,0,0
5153,101, jman,0,0,0,0
5154,1, Harish Kumar,0,0,0,0
5157,101, Pauk,0,0,0,0
5158,101, BiGXERO,0,0,0,0
5159,1, Filipe Oliveira,0,0,0,0
5160,8, BobLoblaw,0,0,0.0001770538,0
5161,411, Eric Gunnerson,28,0.0013048443,0,0.0003888304
5162,101, Kent Pawar,0,0,0,0
5164,101, Scooter,0,0,0,0
5165,101, Drahcir,0,0,0,0
5166,1, manis,0,0,0,0
5168,76, Stephen McCoy,6,0.0004893166,0,0.0001176305
5169,128, RThomas,0,0.0001631055,0.0001770538,0.0001105754
5170,138, JustinJDavies,2,0.0001631055,0.0003541076,8.93257385856458E-005
5171,381, mikezs,28,0.0004893166,0,0.0015384606
5172,208, Arbalest,7,0.0005708694,0.0003541076,0.0002212526
5173,81, David Sopko,6,0.0004077638,0,0.0001225227
5174,47, cashenhu,0,0,0.0001770538,0
5175,21, stephen procopis,2,0.0001631055,0,9.37007252359318E-005
5176,21, Snowman,2,0.0001631055,0,0.000098369
5177,1, Georg,0,0,0,0
5178,1, hiwaylon,0,0,0,0
5180,1, kimspindel,0,0,0,0
5181,1, frankthomas.lg,0,0,0,0
5182,101, Michael,0,0,0,0
5183,101, muhammad sholihin,0,0,0,0
5185,1, Juuuuuu,0,0,0,0
5186,101, Kisame,0,0,0,0
5187,101, jcern,0,0,0,0
5188,101, HeyOverThere,0,0,0,0
5189,51, evoandy,2,0.0001631055,0.0003541076,8.82768830394001E-005
5190,101, JesseB,0,0,0,0
5191,101, djeikyb,0,0,0,0
5192,31, Phil T. Richman,3,0.0001631055,0,9.4300168065618E-005
5193,1, Deepak SA,0,0,0,0
5194,101, Braunson,0,0,0,0
5195,3, Darion Badlydone,0,0,0.0001770538,0
5196,101, Bhajun Singh,0,0,0,0
5197,1, Andrew Roberts,0,0,0,0
5199,101, JamWheel,0,0,0,0
5200,51, Liam H,5,0.0002446583,0,0.0001074683
5201,16, Dave,0,0,0.0001770538,0
5202,170, PositiveK,0,0.0006524221,0.0008852691,0.0002827284
5203,31, Rich,3,0.0001631055,0,0.0001247027
5204,101, Rowland Shaw,0,0,0,0
5205,21, Nic,2,0.0001631055,0,8.72733185531425E-005
5206,110, Peter Hosey,0,0,0.0001770538,0
5207,1, Porto,0,0,0,0
5208,1, Vadim Michel,0,0.0001631055,0,0.0001290962
5210,101, strangerpixel,0,0,0,0
5211,381, tir38,22,0.001060186,0.0015934844,0.0005067888
5212,233, Joe,0,0,0.0001770538,0
5213,1, James Turner,0,0,0,0
5214,21, Rob,2,0.0001631055,0,0.00011686
5217,1, SetoNaikai,0,0,0,0
5218,21, lovecycling,2,0.0001631055,0,9.17962869990084E-005
5219,8, s_stins,0,0,0.0001770538,0
5221,121, Cymen,2,0.0001631055,0,0.0001119002
5223,1, shouso_boy,0,0,0,0
5224,101, jampez77,0,0,0,0
5225,101, Nikolay Fominyh,0,0,0,0
5226,101, Allan Kimmer Jensen,0,0,0,0
5228,20, Sachin,2,0.0001631055,0.0001770538,9.53173697489281E-005
5229,101, stevvve,0,0,0,0
5230,101, ostler.c,0,0,0,0
5231,101, Leo,0,0,0,0
5232,107, artistoex,0,0,0.0001770538,0
5233,11, Andrew Mitry,1,0.0002446583,0,0.000118624
5234,101, itsbruce,0,0,0,0
5236,8, Coquinoob,0,0,0.0001770538,0
5237,2410, hillsons,185,0.0044854023,0.005311615,0.0017284139
5238,21, David Winsemius,2,0.0001631055,0,0.00009074
5239,126, Roman,0,0,0.0001770538,0
5240,1, yw001,0,0,0,0
5241,21, Stu,2,0.0001631055,0,0.00009074
5242,31, Garfield Cat,3,0.0001631055,0,0.0001247027
5244,37, ties to bike,1,0.0001631055,0,0.0001101178
5246,101, Antoine Lecaille,0,0,0,0
5247,653, robthewolf,39,0.0008970804,0.001062323,0.0002030499
5248,101, PLL,0,0,0,0
5249,19, David,1,0.0001631055,0,0.000132269
5250,31, ekajnitram,3,0.0002446583,0,0.0001341232
5251,21, Lee Woodman,2,0.0001631055,0,9.3387224625768E-005
5252,24, alex_mayorga,0,0,0.0001770538,0
5253,1, Andrew Leafe,0,0,0,0
5254,1, solson,0,0,0,0
5255,201, wim,0,0,0.0001770538,0
5256,28, Paul,0,0,0.0001770538,0
5257,101, murgatroid99,0,0,0,0
5258,101, Andrew Grimm,0,0,0,0
5259,101, morpheus,0,0,0,0
5260,1, user517145,0,0,0,0
5261,31, uli,3,0.0001631055,0,0.0001101178
5263,101, Oliver Salzburg,0,0,0,0
5264,22, Margie,0,0,0.0001770538,0
5265,101, Daren Chandisingh,0,0,0,0
5268,1, Wei Chen,0,0,0,0
5269,101, Daniel Baktiar,0,0,0,0
5270,1, Geobio Boo,-1,0.0001631055,0,0.0001044722
5271,1474, Benedikt Bauer,93,0.002038819,0,0.0007264479
5272,101, Xinus,0,0,0,0
5274,121, Romulo,2,0.0001631055,0,0.0001227818
5275,123, IronMensan,0,0,0.0001770538,0
5276,56, notatoad,4,0.0001631055,0,0.0001227818
5277,101, Dan Hauer,0,0,0,0
5278,278, astabada,8,0.0006524221,0.0008852691,0.0001987326
5279,1, Ken 2011 Catrike Expedition,0,0.0001631055,0,9.25894829914023E-005
5280,1, Ben,0,0,0,0
5281,21, melalvai,2,0.0002446583,0,0.000117759
5282,156, Laura Thomas,4,0.0001631055,0,0.0001008103
5283,106, Humber,0,0,0.0001770538,0
5284,31, Andrew Nill,0,0,0,0
5285,1, Daniel E,0,0,0,0
5286,108, Adam Jenkin,0,0,0.0001770538,0
5287,24, luntzirmstrang,-3,0.0002446583,0,0.0001187796
5288,101, Twelve47,0,0,0,0
5289,1, yigit,0,0,0,0
5290,6, Christian,0,0,0.0001770538,0
5291,95, dudelgrincen,0,0,0.0001770538,0
5292,1, stephan mantler,0,0,0,0
5293,101, Ryan Gates,0,0,0,0
5294,1, Siddharth,0,0,0.0001770538,0
5295,1, user1691838,0,0,0,0
5297,101, nigel thomas,0,0,0,0
5298,101, BartoNaz,0,0,0,0
5299,1, Joey Cordes,0,0,0,0
5300,1, Jake Davis,0,0,0,0
5301,39, Fortuna,3,0.0001631055,0,0.0001144562
5302,1, Jon,0,0,0,0
5303,101, Tom Martin,0,0,0,0
5304,101, Dazzy_G,0,0,0,0
5305,101, George Edison,0,0,0,0
5307,11, holly,1,0.0001631055,0,8.93257385856458E-005
5308,1, Dichev,0,0,0,0
5309,101, Thomas,0,0,0,0
5310,1, Vahe Hovhannisyan,0,0,0,0
5312,101, Kev,0,0,0,0
5314,21, Bike-plumber,2,0.0001631055,0,0.0001105754
5315,101, floyd,0,0,0,0
5316,411, Mladen Jablanović,20,0.0006524221,0.0008852691,0.0003026889
5317,21, Dafada,2,0.0001631055,0,9.66252004846126E-005
5319,101, Ken Keenan,0,0,0,0
5321,1, huherto,0,0,0,0
5322,1, bitfed,0,0,0,0
5323,11, Kyle Letham,0,0,0.0001770538,0
5324,11, Andre,0,0,0.0001770538,0
5325,131, Doug,3,0.0001631055,0,0.0001272654
5326,21, bikerevolves,2,0.0001631055,0,0.0001119002
5327,31, rthompson,3,0.0001631055,0,8.93257385856458E-005
5328,1, mwaltke,-2,0.0001631055,0,0.0001003836
5329,116, Lex,0,0,0.0001770538,0
5330,101, Tom Ahh,0,0,0,0
5331,39, Marcus Y,3,0.0001631055,0,9.4723272912975E-005
5332,1, synchris,0,0,0,0
5334,18, positivepeter,0,0,0.0001770538,0
5335,31, Donald Nordin,3,0.0001631055,0,0.000098369
5337,2383, JamesBradbury,166,0.004403849,0.004957507,0.0014007378
5338,101, ertx,0,0,0,0
5339,1, LucasFurquimRibeiro,0,0,0,0
5341,61, Harvey,6,0.0001631055,0,9.3387224625768E-005
5342,1, Freeborn John,0,0,0,0
5343,1, mephysto,0,0,0,0
5345,1, Dmitry Mazin,0,0,0,0
5346,444, jeuton,32,0.0008155276,0,0.0002244641
5347,1, augusto,0,0,0,0
5348,1, Nancy Gray,0,0,0,0
5349,21, Moped,2,0.0001631055,0,0.0001119002
5350,101, Adam,0,0,0,0
5351,21, Stephen McCoy,2,0.0001631055,0,9.22657646989977E-005
5352,19, Captain Haddock,1,0.0001631055,0,9.37007252359318E-005
5354,23, nextyear,0,0,0.0001770538,0
5355,101, aaren,0,0,0,0
5356,9, Steven Brown,0,0,0.0001770538,0
5357,1, nutman,0,0,0,0
5358,1, Matthew,0,0,0,0
5360,292, Gary E,10,0.0008970804,0.001062323,0.0002769914
5361,1, bhedia,0,0,0,0
5362,1, Max Powers,0,0,0,0
5363,11, Amanda Owens Debler,0,0,0.0001770538,0
5364,101, Philip T.,0,0,0,0
5365,1, brockzilla,0,0,0,0
5366,31, Daniel Frisco,3,0.0001631055,0,0.0001160278
5367,101, Andrew Pope,0,0,0,0
5368,34, Dave,1,0.0002446583,0.0005311615,0.0001178098
5369,329, Look Alterno,4,0.0004077638,0.0003541076,0.0002607357
5370,18, Greg Todd,0,0,0.0001770538,0
5371,575, Wadelp,40,0.0007339749,0.0008852691,0.0003221797
5372,101, Tom Auger,0,0,0,0
5373,101, slashingweapon,0,0,0,0
5374,31, curmudgeon2B,3,0.0001631055,0,0.0001247027
5375,1, stuffcorpse,0,0,0,0
5376,1, Monticello,0,0,0,0
5377,101, hellocatfood,0,0,0,0
5378,51, Macuser,0,0,0.0001770538,0
5379,21, John Redmond,0,0,0.0001770538,0
5381,16, Christopher Thomson,0,0,0.0001770538,0
5382,350, obelia,9,0.0003262111,0.0005311615,0.0001144
5383,11, TheBigRider,1,0.0001631055,0,0.0001307299
5384,1, Matt Manuel,0,0,0,0
5385,19, dan,1,0.0001631055,0,8.93257385856458E-005
5386,1, amirreza pishdad,0,0,0,0
5387,1, Grosu Alexandru,0,0,0,0
5388,101, Moe,0,0,0,0
5389,1, nexon,0,0,0,0
5390,1, Sustainability Consultants,-2,0.0001631055,0,0.0001441555
5392,56, sov,1,0.0001631055,0.0001770538,0.0001044722
5393,101, duozmo,0,0,0,0
5394,19, Sarah,0,0,0.0001770538,0
5396,1, srh,0,0,0,0
5397,101, senarvi,0,0,0,0
5398,141, jperelli,0,0,0.0001770538,0
5399,104, gedp,5,0.0003262111,0.0005311615,0.0001505927
5400,101, skunkfrukt,0,0,0,0
5401,111, GenericJon,0,0,0.0001770538,0
5402,1, CarlCrack,0,0,0,0
5403,11, John,0,0,0.0001770538,0
5404,71, Stephen,7,0.0002446583,0,0.0001345855
5405,10, Antonio,0,0,0.0001770538,0
5406,1, user5406,0,0,0,0
5408,1, Richard Hare,0,0,0,0
5409,101, PattaFeuFeu,0,0,0,0
5410,15, Stephen,-1,0.0002446583,0,0.0001169781
5412,101, RecursivelyIronic,0,0,0,0
5414,1, Arlo James Barnes,0,0,0,0
5416,101, Konstantin,0,0,0,0
5417,1, PeelMananas,0,0,0,0
5418,119, Keyo,1,0.0001631055,0,9.87394328870133E-005
5419,21, Greg Reiche,2,0.0001631055,0,0.0001105754
5420,101, Avin Varghese,0,0,0,0
5421,31, Muddywater,3,0.0001631055,0,0.0001144562
5422,1, Francisco,0,0,0,0
5423,113, ValidfroM,0,0,0.0001770538,0
5424,138, Paul Irofti,0,0,0.0001770538,0
5426,101, Sergey Romanovsky,0,0,0,0
5427,11, user5427,1,0.0001631055,0,9.53173697489281E-005
5429,31, Garry,3,0.0001631055,0,0.000095745
5430,11, Johnny,0,0,0.0001770538,0
5431,21, Sir Walter,2,0.0001631055,0,0.000262907
5432,152, jamiethepiper,2,0.0003262111,0.0007082153,0.0001074637
5433,2116, DWGKNZ,118,0.0035883216,0.0037181303,0.0034759152
5434,111, GriffinEvo,0,0,0.0001770538,0
5437,11, she,1,0.0001631055,0,0.000098369
5438,101, Ade Miller,0,0,0,0
5439,121, boomhauer,1,0.0001631055,0.0003541076,9.77041353372651E-005
5440,1, Aurelio Tellez,0,0,0,0
5441,101, damorg,0,0,0,0
5442,1, olivia rodriguez,0,0,0,0
5443,14, user1802061,0,0,0.0001770538,0
5444,1, ifree,0,0,0,0
5445,1, HossainCo,0,0,0,0
5447,6, ajskhan,0,0,0.0001770538,0
5448,101, Jean-François G. B.,0,0,0,0
5449,31, user5449,3,0.0001631055,0,0.0001594011
5450,179, Karsten,0,0,0.0001770538,0
5451,101, slackwear,0,0,0,0
5452,14, Cochin Biker,0,0,0.0001770538,0
5453,21, Brad,2,0.0001631055,0,9.22657646989977E-005
5454,101, agrothe,0,0,0,0
5455,19, Marcelo Rodrigo,0,0,0.0001770538,0
5456,38, Sumod,0,0,0.0001770538,0
5458,1, david ferbas,0,0,0,0
5459,546, Johnny,31,0.0011417387,0.0014164306,0.0004741143
5460,25, tOM,-2,0.0002446583,0,0.0001431467
5461,101, kangbu,0,0,0,0
5462,101, Stan James,0,0,0,0
5463,101, MRS1367,0,0,0,0
5464,101, amadillu,0,0,0,0
5465,101, Tobias Kienzler,0,0,0,0
5466,131, JohnLBevan,3,0.0001631055,0,9.45662069253227E-005
5467,21, Michael P,2,0.0001631055,0,8.93257385856458E-005
5468,1, mcnkldzyn,0,0,0,0
5469,1, rnd,0,0,0,0
5470,1, Reinhard,0,0,0,0
5471,21, Steve,2,0.0001631055,0,8.82768830394001E-005
5472,145, supertonsky,0,0,0.0001770538,0
5473,41, R. McWilliams,4,0.0001631055,0,9.62552902236881E-005
5474,1, netmano,0,0,0,0
5475,1, user144768,0,0,0,0
5476,101, thorsten müller,0,0,0,0
5477,66, user814425,5,0.0002446583,0,0.0001694938
5478,6, Claudio,0,0,0.0001770538,0
5480,1, cookeecut,0,0,0,0
5482,101, Tamás Szincsák,0,0,0,0
5483,11, J. A. SAFFAS,0,0.0001631055,0,9.12504903345043E-005
5484,1, Chas,0,0.0001631055,0,8.8581653846286E-005
5485,193, Chris Morris,0,0,0.0001770538,0
5486,101, Martin Vatshelle,0,0,0,0
5487,1, Josh Rosso,0,0,0,0
5488,118, Koobz,0,0,0.0001770538,0
5490,1, borys86,0,0,0,0
5491,6, Richard,0,0,0.0001770538,0
5493,101, Ivan Lerner,0,0,0,0
5494,1, Giulio Cesare Solaroli,0,0,0,0
5495,1, judy henry,0,0,0,0
5498,1, anpro,0,0,0,0
5499,1, Damodar Bashyal,0,0,0,0
5500,21, bob,0,0.0001631055,0,0.000098369
5502,41, Donnieboy,4,0.0002446583,0,9.29397635601192E-005
5503,31, m0yb0y,3,0.0001631055,0,0.0001024892
5504,140, Cyle,0,0,0.0001770538,0
5505,101, Peter Grace,0,0,0,0
5506,11, paulie,0,0,0.0001770538,0
5507,1, Julie Fruit,0,0,0,0
5508,1, M.Taweechai,0,0,0,0
5509,1, Andrey Smirnov,0,0,0,0
5510,101, Jan,0,0,0,0
5511,1, Sam Street,0,0,0,0
5512,21, Will Jones,2,0.0001631055,0,0.0001160278
5513,243, Claus,8,0.0005708694,0.0005311615,0.0002792483
5514,1, James,0,0.0001631055,0,9.66252004846126E-005
5515,101, Gaby aka G. Petrioli,0,0,0,0
5516,111, Martin H,1,0.0001631055,0.0003541076,0.0005721713
5517,1, kon psych,0,0,0,0
5518,121, Richard,0,0,0,0
5519,111, Simple As Could Be,1,0.0001631055,0.0003541076,0.0001202271
5520,21, Coin Ware,2,0.0001631055,0,0.0001088245
5521,31, Richard Lubecki,3,0.0001631055,0,8.93257385856458E-005
5522,101, Marius,0,0,0,0
5523,101, Dave,0,0,0,0
5524,11, Criggie,1,0.0001631055,0,0.000102868
5525,8, Jan,0,0.0001631055,0.0003541076,9.38589495757524E-005
5526,1016, tisek,39,0.001060186,0.001062323,0.0003259631
5527,1, user1829346,0,0,0,0
5528,6, Barry,0,0,0.0001770538,0
5529,101, sp00m,0,0,0,0
5530,1, Denis,0,0,0,0
5531,11, jfdez599,0,0,0.0001770538,0
5532,101, scruss,0,0.0001631055,0,9.25894829914023E-005
5533,101, zavidovych,0,0,0,0
5534,1, alessiomontagnani,0,0,0,0
5535,1, Jordan Rothstein,0,0,0,0
5536,1, ASealey,0,0,0,0
5537,1, efrey,0,0,0,0
5538,119, Bill,0,0,0.0001770538,0
5539,101, Sahas,0,0,0,0
5540,1, Caleb Jenkinson,0,0,0,0
5541,1, Hugo Dussert,0,0,0,0
5542,111, flaab,0,0,0.0001770538,0
5545,31, Oleg,3,0.0001631055,0,9.02092225705674E-005
5546,31, Neil Oliver,3,0.0002446583,0,0.0001668098
5548,101, Zach,0,0,0,0
5549,101, joulesm,0,0,0,0
5550,1, Noble Burgundy,0,0,0,0
5551,1, thilemann,0,0,0,0
5552,1, Thug,0,0.0001631055,0,0.000098369
5553,101, david,0,0,0,0
5554,1, ericj32768,0,0,0,0
5555,1, msmith0957,0,0,0,0
5556,101, AndrewC,0,0,0,0
5557,1, David Pettersson,0,0,0,0
5558,1, Solar,0,0,0,0
5559,1, Alexander Millar,0,0,0,0
5561,101, Kefir,0,0,0,0
5562,28, Vladimir,0,0,0.0001770538,0
5563,652, Davorin Ruševljan,34,0.001712608,0.001947592,0.0005874874
5564,101, Neru-J,0,0,0,0
5565,21, Ocha,2,0.0001631055,0,0.0001144562
5566,101, adam77,0,0,0,0
5567,241, Freakyuser,0,0,0.0001770538,0
5568,101, Vigneshwaran,0,0,0,0
5569,1, RyanMacG,0,0,0,0
5570,426, bhell,28,0.0008155276,0,0.0005579603
5571,165, kmkaplan,1,0.0001631055,0.0003541076,0.0001202271
5572,1, NoodleAwa,0,0,0,0
5573,1, Johnny,0,0,0,0
5574,141, MandoMando,4,0.0002446583,0,0.0001139182
5575,101, jmort253,0,0,0,0
5577,125, Pieter van Niekerk,0,0,0.0001770538,0
5578,16, Michelle,0,0,0.0001770538,0
5579,125, Orion,0,0,0.0001770538,0
5580,121, mkasberg,2,0.0001631055,0,8.97765795736103E-005
5581,1, user175560,0,0,0,0
5582,148, Randomblue,0,0,0.0001770538,0
5583,119, Kevin,0,0,0.0001770538,0
5584,1, Adrian Sieber,0,0,0,0
5585,46, Adam,3,0.0001631055,0,0.0001203943
5586,121, Colonel Panic,0,0,0.0001770538,0
5587,66, Bibiana,0,0,0.0001770538,0
5588,101, SinisterMJ,0,0,0,0
5589,116, leon,0,0,0.0001770538,0
5590,138, Rob,0,0,0.0001770538,0
5591,101, Evan Pak,0,0,0,0
5592,6, Terry Thatcher,0,0,0.0001770538,0
5593,101, bevanb,0,0,0,0
5594,141, Subodh,0,0,0.0001770538,0
5596,101, Brutus,0,0,0,0
5597,23, X.Yang UK,0,0,0.0001770538,0
5598,11, Swany,1,0.0001631055,0,8.97765795736103E-005
5599,41, Warren,4,0.0001631055,0,9.13938775418747E-005
5600,1, lolita mack,0,0,0,0
5601,101, Chris Desjardins,0,0,0,0
5602,1, SpyrosR,0,0,0,0
5603,281, Callum Wilson,18,0.0004893166,0,0.0004156434
5604,21, Ryan,2,0.0001631055,0,9.3387224625768E-005
5605,1, xxfelixxx,0,0,0,0
5607,1, Simon Hunt,0,0,0,0
5608,1, Mika,0,0,0,0
5609,101, Eric Anderson,0,0,0,0
5610,1, init,0,0,0,0
5612,21, Ace,2,0.0001631055,0,0.0001008103
5613,101, HDdeveloper,0,0,0,0
5614,1, geekonabike,0,0.0001631055,0,0.0001008103
5615,1, Tony,0,0,0,0
5617,1, capoyeti,0,0,0,0
5619,9, user1234831,0,0,0.0001770538,0
5620,1, Flair,0,0,0,0
5621,3, happynicky,0,0,0,0
5622,1, Jeremy Latham,0,0,0,0
5623,1, Bordusko,0,0,0,0
5624,116, Luigi Villafranca,10,0.0001631055,0,0.0001024892
5625,101, gniourf_gniourf,0,0,0,0
5626,1, David Troyer,0,0,0,0
5628,16, tech_geek23,0,0,0.0001770538,0
5629,151, Will,0,0,0.0001770538,0
5630,18, mwk,0,0.0001631055,0.0003541076,0.0001498485
5631,1, Baptiste Lafontaine,0,0,0,0
5632,139, Canoehead,2,0.0001631055,0.0003541076,0.0001024892
5633,51, jdv,5,0.0003262111,0,0.0001180823
5634,126, halloleo,2,0.0001631055,0.0003541076,9.01427833150224E-005
5636,1, Ademund,0,0,0,0
5637,200, Tyler Langan,5,0.0001631055,0.0001770538,9.10451226790256E-005
5638,472, Sam,25,0.0009786332,0,0.0002527027
5639,238, neves,12,0.0003262111,0.0007082153,9.95433588857618E-005
5640,1, Aaron Kirschenfeld,0,0,0,0
5641,1, mikeDOTexe,0,0,0,0
5642,1, Brenton,0,0,0,0
5643,101, Destron,0,0,0,0
5644,1, Alnoor,0,0,0,0
5645,33, Newbie1,0,0,0.0001770538,0
5646,111, Patrick,1,0.0001631055,0,0.0001044722
5647,143, Max A.,1,0.0001631055,0.0003541076,0.0001202271
5648,101, Himanshu,0,0,0,0
5650,101, Vimal,0,0,0,0
5651,26, Brian Cushman,1,0.0001631055,0,0.0001307299
5652,1, x711,0,0,0,0
5653,1, thm51mb,0,0,0,0
5654,1, koolmikeski,0,0,0,0
5655,101, Ebrahim Byagowi,0,0,0,0
5656,11, Steve,0,0.0001631055,0,0.000090303
5657,1, f13ts,0,0,0,0
5659,1, karastengal,0,0,0,0
5660,1, rohinjose,0,0,0,0
5661,106, jdm,0,0,0.0001770538,0
5662,1, Tim,0,0,0,0
5663,1, user1559,0,0,0,0
5664,1, Jaap-Andre,0,0,0,0
5665,1, Sherfortyfour Punjab,0,0,0,0
5666,131, RobAu,3,0.0001631055,0,9.22657646989977E-005
5667,101, OghmaOsiris,0,0,0,0
5668,103, Aant,0,0,0,0
5669,111, David Holdeman,1,0.0001631055,0,9.10451226790256E-005
5670,1, nicksuch,0,0,0,0
5671,101, Erik Schmidt,0,0,0,0
5672,21, Ken Boyer,2,0.0002446583,0,0.0003208245
5673,115, Justin,9,0.0003262111,0,0.0002132762
5674,101, Miikka,0,0,0,0
5675,1, mschuetz,0,0,0,0
5676,101, Belisama,0,0,0,0
5678,121, Alexander Shcheblikin,2,0.0001631055,0,9.23401275098243E-005
5680,137, Rob,0,0,0.0001770538,0
5681,1, Daniel Cortes,0,0,0,0
5682,101, edsobo,0,0,0,0
5683,101, jpkotta,0,0,0,0
5684,1, tucatalin,0,0,0,0
5686,101, johnmdonahue,0,0,0,0
5687,153, Kenned,0,0,0.0001770538,0
5688,768, J-unior,31,0.0017941608,0.0014164306,0.0004739784
5689,95, Joe,0,0,0.0001770538,0
5691,113, colmcq,0,0.0001631055,0.0001770538,9.17962869990084E-005
5692,101, Stephen Rasku,0,0,0,0
5693,101, Drew,0,0,0,0
5694,31, user5694,3,0.0001631055,0,8.84236447956524E-005
5695,118, Drew Freyling,0,0,0.0001770538,0
5696,101, ytw,0,0,0,0
5698,1, Fabian,-3,0.0001631055,0,9.17962869990084E-005
5699,101, Anthony Roy,0,0,0,0
5700,121, Stuart.Sklinar,2,0.0001631055,0,0.000350931
5701,21, Anonymous Donor,2,0.0001631055,0,0.0001498485
5702,322, Alan Gerber,16,0.0008970804,0.0012393767,0.000334145
5703,101, C.Johns,0,0,0,0
5704,101, sterz,0,0,0,0
5705,1, Diego dos Santos,0,0,0,0
5706,1, Kenny Louie,0,0,0,0
5707,101, chimp,0,0,0,0
5709,1, Michael Smith,0,0,0,0
5710,21, Mike,2,0.0001631055,0,0.000090961
5711,101, JohnTESlade,0,0,0,0
5712,101, BillN,0,0,0,0
5713,1, Julien,0,0.0001631055,0,0.0001044722
5714,1, cchapman900,0,0,0,0
5716,1, Erik,0,0,0,0
5717,101, Kortuk,0,0,0,0
5718,18, marianov,0,0,0.0001770538,0
5719,101, hnasarat,0,0,0,0
5720,28, Riz,0,0,0.0001770538,0
5721,1, metominis,0,0,0,0
5722,101, user1514042,0,0,0,0
5723,1, Crumbs,0,0,0,0
5724,21, ShellyJ,2,0.0001631055,0,0.000262907
5725,1, Tony Tawk,0,0,0,0
5726,1, naveed,0,0,0,0
5727,11, Craig,1,0.0001631055,0,0.0001429676
5728,1, Dale E. Moore,0,0,0,0
5729,101, ndim,0,0,0,0
5730,18, Laurynas,0,0,0.0001770538,0
5731,101, Ceki,0,0,0,0
5732,56, appux,0,0,0.0001770538,0
5733,21, Carl Langner,2,0.0001631055,0,9.17962869990084E-005
5734,1, Greg,0,0,0,0
5735,11, user115526,1,0.0002446583,0,0.000133632
5736,128, shootingstars,0,0,0.0001770538,0
5737,11, user1804119,1,0.0001631055,0,0.0001594011
5738,1, Paul ROLLINGS,0,0,0,0
5739,1, phil weatherley,0,0.0001631055,0,9.80335455721839E-005
5740,590, harryg,33,0.0008970804,0.0008852691,0.0004763396
5741,1, Stanton Hoye,0,0,0,0
5742,137, dutzu,2,0.0002446583,0,0.0001720515
5743,53, Jan Van Besien,2,0.0001631055,0.0003541076,0.0003146469
5744,101, cmc,0,0,0,0
5745,101, Lachmania,0,0,0,0
5746,101, asmeurer,0,0,0,0
5747,101, Dangeranger,0,0,0,0
5748,101, VIVEK-MDU,0,0,0,0
5749,1, Szymonides,0,0,0,0
5750,1, Joan Williams,0,0,0,0
5751,108, Ryan Hayes,0,0,0.0001770538,0
5752,1, RhodriM,0,0,0,0
5753,1, user1281358,0,0,0,0
5754,101, sir_charles804,0,0,0,0
5755,113, Retrosaur,0,0,0.0001770538,0
5756,1, ted_j,0,0,0,0
5757,2014, alex,137,0.0037514272,0.0044263457,0.0011557293
5762,21, rsk,0,0,0.0001770538,0
5763,1, Choe,0,0,0,0
5764,1, Bell Mans,0,0,0,0
5765,1, D O Clumhain,0,0,0,0
5766,289, ekaj,4,0.0002446583,0.0003541076,0.0001060643
5767,77, Wesley Crusher,0,0.0001631055,0.0003541076,9.01427833150224E-005
5768,76, Michael Cummings,6,0.0001631055,0,0.0001111755
5769,31, Thomas,3,0.0001631055,0,0.0001307299
5770,21, Kevin Dyer,1,0.0001631055,0,8.93257385856458E-005
5771,101, madhead,0,0,0,0
5772,101, Gauraw Yadav,0,0,0,0
5773,1, Matata,0,0,0,0
5774,14, RULE 2 -- Double Tap,0,0,0.0001770538,0
5775,145, Naeem Sarfraz,0,0,0.0001770538,0
5776,176, Matt Tenenbaum,6,0.0001631055,0,0.0001307299
5777,1, vijay,0,0,0,0
5778,103, Antigona,0,0,0,0
5779,1, pkotvan,0,0,0,0
5780,1, Jennifer K,-2,0.0002446583,0,0.0001107186
5781,11, user1852118,1,0.0001631055,0,8.87420615487754E-005
5782,101, andrew,0,0,0,0
5783,101, trudyscousin,0,0,0,0
5785,11, Gerard,1,0.0001631055,0,0.0001008103
